CustomerID,Age,Tenure,MonthlySpend,SubscriptionType,TotalSpend,Churn,CLV
8380,53,24,2101,0,50424,0,59401.17477173362
8381,42,11,2378,0,26158,1,24347.181046568083
8382,40,52,932,2,48464,1,56645.789044883524
8383,29,51,712,2,36312,0,47018.90896340169
8384,51,17,2887,2,49079,0,65709.51482304084
8385,53,37,4296,0,158952,0,185432.03731789612
8386,54,13,3956,1,51428,1,48967.56192466172
8387,20,27,631,1,17037,1,24681.197823711285
8388,26,20,4694,0,93880,1,125943.04213964881
8389,35,33,1007,1,33231,0,32881.47236864652
8390,60,42,1479,1,62118,0,84994.13636197959
8391,52,32,2421,1,77472,0,80842.33062842416
8392,51,8,1054,0,8432,0,8589.69476877065
8393,58,56,3412,2,191072,0,268294.44413833146
8394,31,29,2786,1,80794,0,114021.71570970774
8395,21,40,2968,1,118720,0,128091.39849986845
8396,46,19,4538,2,86222,0,69516.13946981986
8397,58,6,3540,1,21240,0,19765.85765897508
8398,62,44,3428,1,150832,1,216671.28864513664
8399,67,39,1819,2,70941,0,101383.523704016
8400,32,48,475,0,22800,1,25475.38217957142
8401,45,41,4303,0,176423,1,178695.62729341263
8402,59,21,4063,1,85323,0,86340.37476910268
8403,33,57,914,1,52098,0,74397.83837913911
8404,29,22,2280,2,50160,0,51530.036014972335
8405,69,42,1009,2,42378,0,49078.22377308645
8406,22,10,3926,1,39260,0,51497.64569239402
8407,51,10,4178,1,41780,1,39550.48254290906
8408,59,52,1061,0,55172,0,53940.966866479845
8409,18,29,236,0,6844,0,7190.602917440134
8410,56,16,4011,0,64176,1,80730.60816433067
8411,49,1,2281,0,2281,0,3130.0873226853423
8412,43,17,654,2,11118,0,13149.192273699837
8413,34,30,4739,0,142170,0,126964.9349426339
8414,65,26,3508,0,91208,0,101457.21316770017
8415,44,53,4507,1,238871,0,212447.92733900264
8416,41,46,3411,0,156906,0,135222.84899260575
8417,52,19,2855,1,54245,0,65784.63317641425
8418,63,53,1181,1,62593,0,91970.92929963718
8419,59,21,4591,0,96411,0,133657.296124499
8420,56,17,351,0,5967,0,8008.4890165137385
8421,43,46,3494,1,160724,0,210377.94014041792
8422,66,40,799,2,31960,0,45638.544419839825
8423,55,21,1522,1,31962,0,42413.080471560024
8424,40,53,1711,2,90683,0,112339.3828127369
8425,39,41,2458,2,100778,0,106348.61039087751
8426,21,40,431,0,17240,0,15010.190862827978
8427,66,45,2942,0,132390,1,148637.34492751598
8428,26,49,4662,0,228438,0,330629.5029356028
8429,21,19,4776,0,90744,0,109634.19533684199
8430,24,7,771,1,5397,0,5014.638341225826
8431,40,17,1402,2,23834,1,29895.3750740327
8432,19,1,1707,1,1707,0,1921.7808235027949
8433,66,37,1812,2,67044,0,97345.61266126948
8434,41,57,3766,1,214662,0,195912.97808161072
8435,57,6,4240,2,25440,0,33031.50521740843
8436,48,26,1770,0,46020,0,58773.14180128631
8437,64,2,1239,2,2478,1,3688.4512221034024
8438,48,59,1625,0,95875,0,114612.66509767999
8439,64,32,4281,2,136992,0,193172.66923143485
8440,57,57,370,1,21090,0,17236.851859776514
8441,65,48,388,2,18624,0,16501.318011344374
8442,68,54,4878,1,263412,0,274516.6599454552
8443,60,5,799,1,3995,0,4927.949066150216
8444,51,37,4217,0,156029,0,173871.78078114384
8445,41,31,3532,2,109492,1,103129.13226013091
8446,66,12,3776,1,45312,0,54938.19990337248
8447,43,35,2589,2,90615,0,108438.00468355231
8448,33,30,1153,0,34590,0,40370.446797425306
8449,64,48,1825,0,87600,1,75632.900794628
8450,30,6,2070,2,12420,0,17995.55963402267
8451,32,15,4461,1,66915,0,81273.53455302713
8452,44,15,2224,1,33360,0,32852.735280583045
8453,21,16,4529,1,72464,0,92840.35022412399
8454,33,20,840,2,16800,0,17178.597972618118
8455,47,13,2027,1,26351,0,30411.66851307303
8456,61,44,4902,1,215688,0,224055.02060531895
8457,47,42,739,1,31038,0,43958.36885697384
8458,53,46,2565,0,117990,1,176487.83841849348
8459,20,31,4638,1,143778,0,131244.50449210024
8460,39,34,3701,2,125834,0,102744.12356503718
8461,66,29,4147,2,120263,1,114673.86786002696
8462,39,3,3226,1,9678,0,11739.088704693093
8463,67,9,4932,2,44388,0,40915.340228497276
8464,67,11,3737,2,41107,0,56235.983169599596
8465,66,11,4374,1,48114,1,52255.14329232146
8466,29,25,2696,0,67400,0,82724.93470689263
8467,38,22,4486,1,98692,1,110429.68521781024
8468,21,42,4939,2,207438,0,297119.5761833548
8469,48,58,2289,2,132762,0,109474.84633334349
8470,61,46,3521,1,161966,0,212258.27758234178
8471,48,9,3781,2,34029,0,42758.135867819445
8472,40,20,2749,0,54980,0,68981.23548251795
8473,37,59,1416,1,83544,1,91045.63089638867
8474,32,21,4178,2,87738,0,71153.11923721281
8475,40,10,941,0,9410,0,12068.02863560294
8476,45,22,4385,2,96470,0,133189.36152972854
8477,33,29,1914,0,55506,0,47716.35554916462
8478,54,9,4244,2,38196,0,42364.41553447184
8479,38,5,847,1,4235,1,3870.0124445260426
8480,32,40,2997,2,119880,0,147171.455286027
8481,34,11,1018,1,11198,0,15116.442383827944
8482,67,1,442,0,442,1,559.8790111885395
8483,54,53,4514,0,239242,0,244658.92916822893
8484,30,42,4304,2,180768,1,162295.84085792306
8485,36,1,4725,1,4725,1,6407.0418930619035
8486,47,58,4077,1,236466,0,242789.52670223307
8487,62,54,212,0,11448,0,9335.819755667133
8488,35,39,3217,0,125463,1,150554.95387113004
8489,31,46,889,2,40894,0,39776.535347278645
8490,53,5,3338,0,16690,0,23179.80967881858
8491,53,49,3940,0,193060,0,173807.7948317786
8492,37,22,876,1,19272,0,21283.237374148914
8493,69,26,3774,1,98124,0,95885.90366938885
8494,36,53,4503,1,238659,1,306132.9429891789
8495,62,6,1523,0,9138,1,10819.132814795683
8496,61,32,3065,2,98080,1,132770.0528527316
8497,24,48,1202,2,57696,0,64678.87779807268
8498,61,11,2702,0,29722,0,23877.64134165377
8499,21,10,1965,2,19650,0,18680.027589820766
8500,51,47,1753,0,82391,0,123537.88731086408
8501,19,39,2491,2,97149,1,105284.40225650072
8502,22,55,2185,0,120175,0,148315.727863159
8503,27,34,437,1,14858,1,21298.23168277591
8504,49,31,3517,2,109027,0,88787.98300471279
8505,59,12,2592,1,31104,1,39244.699920281215
8506,58,51,3755,1,191505,0,191861.94268121838
8507,30,44,1784,2,78496,0,78140.70973650113
8508,56,16,1507,0,24112,0,23084.731924586224
8509,22,38,2285,1,86830,0,119470.30449539298
8510,27,3,2019,1,6057,0,6426.861090799893
8511,27,2,231,0,462,1,391.3054884734217
8512,55,52,491,0,25532,0,22156.562634151043
8513,44,5,3886,2,19430,0,17565.303946903197
8514,68,11,4587,2,50457,0,72115.63248894396
8515,38,58,1842,0,106836,0,117435.24214003692
8516,25,25,777,1,19425,0,27995.980895204484
8517,18,35,4109,0,143815,0,197348.06726269945
8518,45,35,1423,2,49805,0,69055.52076622298
8519,66,22,4276,1,94072,0,94145.58949575563
8520,56,37,2852,1,105524,0,104460.32746073273
8521,31,22,646,2,14212,0,16941.384269978647
8522,38,55,3619,1,199045,0,217466.1118415028
8523,47,11,4573,0,50303,0,58167.49586250064
8524,38,32,3241,2,103712,1,86832.13992814602
8525,66,35,2779,1,97265,0,143963.20396720484
8526,26,31,1622,2,50282,0,42272.99079707195
8527,34,45,2809,1,126405,0,116947.61912666561
8528,22,53,3281,0,173893,1,221668.42670562427
8529,48,8,258,2,2064,0,1875.868641937457
8530,69,20,3359,1,67180,0,58769.665220386494
8531,57,42,658,0,27636,0,25080.617001696766
8532,55,34,303,0,10302,0,8688.131641930813
8533,60,4,988,0,3952,0,3856.848163050684
8534,36,18,941,1,16938,1,16764.95274871425
8535,53,51,3606,1,183906,0,211314.51554286314
8536,67,4,1772,0,7088,1,7847.165641363211
8537,50,20,2901,0,58020,0,65655.39664285521
8538,30,58,4850,0,281300,0,346344.33877377503
8539,31,9,4923,0,44307,1,42608.84569406148
8540,50,16,3612,0,57792,0,51682.97480084397
8541,46,26,3176,1,82576,0,116862.7769162041
8542,60,38,2334,2,88692,1,110311.4677023346
8543,66,25,627,2,15675,1,13205.62799269959
8544,53,4,2144,2,8576,1,12630.185264684604
8545,61,41,1471,1,60311,1,77508.55810821701
8546,27,59,4781,2,282079,0,255618.0856146835
8547,48,45,4899,2,220455,0,325919.37179465464
8548,23,41,611,2,25051,0,26448.47354902259
8549,18,38,2131,2,80978,1,120588.96007310254
8550,24,53,2695,0,142835,0,124593.96216707324
8551,44,19,446,1,8474,0,7728.105401611154
8552,38,14,3017,2,42238,0,53228.060892896174
8553,45,21,2371,0,49791,0,40604.58169185877
8554,33,15,3531,2,52965,0,43064.927792986695
8555,63,3,3124,2,9372,0,12693.324172528237
8556,40,37,2260,2,83620,0,76716.85393805864
8557,69,53,3534,2,187302,0,270305.44223415083
8558,37,50,1144,2,57200,0,62812.88233334173
8559,55,46,2447,0,112562,0,158887.63941324456
8560,42,16,1462,2,23392,0,25554.228031266455
8561,45,14,375,0,5250,0,6148.595268272615
8562,22,9,1252,2,11268,0,11510.937101638874
8563,38,47,2924,1,137428,0,173249.08815755387
8564,35,7,2782,0,19474,0,19916.85465390269
8565,64,14,1517,2,21238,0,20308.18057669754
8566,23,6,4772,0,28632,1,24529.982645281234
8567,46,21,3567,2,74907,0,62949.48648641836
8568,36,15,1874,2,28110,1,28508.65734796144
8569,50,52,533,0,27716,0,36461.26666584986
8570,18,8,1464,2,11712,0,11055.355551911505
8571,62,34,3377,2,114818,0,115904.0881590817
8572,20,40,3145,2,125800,0,180349.39511505823
8573,59,1,4980,2,4980,0,6212.103030398264
8574,38,32,4856,2,155392,0,224355.85107594184
8575,52,58,4418,2,256244,0,368442.5427000591
8576,58,49,2865,0,140385,0,118539.33606252751
8577,57,51,615,1,31365,0,46059.70723346472
8578,20,5,907,2,4535,1,3790.4644310399563
8579,42,30,2884,0,86520,0,125275.18413451937
8580,62,22,3566,1,78452,0,92786.23210081487
8581,55,20,3703,0,74060,1,86889.61435552973
8582,62,16,4642,1,74272,0,96500.48392122945
8583,37,7,2759,1,19313,0,27336.545090554904
8584,69,7,4171,1,29197,0,35967.87740814921
8585,61,50,4830,0,241500,0,265113.8452817324
8586,62,50,3157,1,157850,0,138643.21295310257
8587,51,2,1929,2,3858,0,5217.738651499709
8588,38,47,2101,2,98747,0,87865.61825071022
8589,65,14,4959,1,69426,1,90840.87339573306
8590,40,31,1241,1,38471,0,44993.66041242622
8591,23,50,226,2,11300,0,12091.96216483632
8592,68,41,2783,0,114103,1,140242.9099414676
8593,30,14,1252,0,17528,0,23498.900233700217
8594,66,5,1874,2,9370,1,13668.934757417623
8595,40,11,3255,0,35805,0,35278.2303230052
8596,26,40,1858,0,74320,0,108729.49945485339
8597,34,5,4935,1,24675,0,36337.97512432414
8598,19,29,4151,0,120379,0,164864.0193917846
8599,36,11,3388,2,37268,1,52808.98044502603
8600,36,5,1941,0,9705,0,12468.006314437605
8601,24,49,4287,1,210063,0,173799.4155172978
8602,59,54,4337,2,234198,0,281635.97150903934
8603,59,32,3431,2,109792,0,145259.55836361236
8604,37,36,1914,2,68904,0,100544.17895566372
8605,26,15,3396,1,50940,0,61093.171960998996
8606,34,19,3531,2,67089,1,90968.69051252672
8607,44,22,3547,1,78034,0,100939.09389940694
8608,64,34,2186,1,74324,0,74068.47572188734
8609,19,56,3744,0,209664,0,190439.83500397412
8610,53,17,901,2,15317,1,20304.73184355158
8611,36,12,1654,0,19848,0,19126.284102883605
8612,34,25,3986,0,99650,0,96788.45939322548
8613,22,56,2671,1,149576,0,187084.03181992166
8614,56,17,4460,0,75820,0,102535.01965990318
8615,35,10,3244,0,32440,0,39175.597164692954
8616,24,28,4083,0,114324,0,162281.56985884966
8617,34,57,3140,2,178980,0,169674.88143134
8618,56,18,2020,0,36360,0,35512.452060670905
8619,53,51,3002,1,153102,1,190745.01311825914
8620,57,18,3995,2,71910,0,99275.90630913121
8621,62,45,2663,1,119835,1,141111.2562078778
8622,21,32,3571,2,114272,0,92248.0262011
8623,55,14,535,2,7490,0,9541.212826431993
8624,42,56,2124,2,118944,0,162894.72423901968
8625,22,16,4060,1,64960,0,64542.99184768574
8626,47,50,2988,0,149400,1,125188.05077650755
8627,29,58,4325,2,250850,0,291629.77759579493
8628,21,18,3806,1,68508,0,56827.978885062184
8629,41,16,1740,2,27840,0,30379.33430542028
8630,46,17,774,0,13158,0,10690.513038278103
8631,26,7,420,2,2940,0,2814.981515744533
8632,21,12,2213,1,26556,0,28472.698322616146
8633,68,34,2841,2,96594,0,84828.28309983741
8634,41,10,953,1,9530,1,8385.534035508506
8635,31,5,1220,0,6100,0,8411.553631190422
8636,22,21,1688,0,35448,0,29386.27526017141
8637,35,3,2161,2,6483,0,8312.99773310587
8638,59,19,3683,0,69977,0,95878.1072571237
8639,36,45,637,1,28665,0,25555.009396908663
8640,29,44,678,2,29832,0,27945.409826404142
8641,35,35,982,1,34370,0,42929.68734307481
8642,34,6,4367,2,26202,0,26751.000782968476
8643,47,14,4877,1,68278,0,77392.85012044357
8644,41,4,419,2,1676,0,2321.598377353782
8645,28,45,1227,1,55215,0,49505.1185655885
8646,52,51,489,1,24939,0,30768.659970647022
8647,40,18,579,2,10422,0,15212.768343127349
8648,34,29,4173,1,121017,0,101681.70738739663
8649,18,35,3051,0,106785,0,89913.4756792284
8650,32,52,1578,1,82056,1,97508.75808925899
8651,49,38,2158,2,82004,0,120714.23890804355
8652,26,16,2327,0,37232,1,35531.672256820195
8653,32,20,265,0,5300,0,5467.238207647104
8654,45,24,2383,1,57192,0,49702.9124722394
8655,41,35,4694,1,164290,0,173091.51824192906
8656,52,44,3974,1,174856,0,145311.06008847378
8657,39,51,4642,0,236742,0,253874.02384986018
8658,44,19,4119,0,78261,0,93039.9201283168
8659,36,56,977,0,54712,0,81110.7248542845
8660,62,4,2766,2,11064,0,15189.451224730974
8661,29,33,2103,2,69399,0,95454.56220967892
8662,37,2,2961,1,5922,0,5683.349483081586
8663,18,13,4051,2,52663,0,45346.22878422253
8664,38,58,278,2,16124,0,19705.983570283777
8665,66,45,1781,1,80145,0,93352.63444992114
8666,62,30,2362,1,70860,1,82307.62528600368
8667,18,34,1185,0,40290,1,35306.35223481862
8668,27,30,1685,0,50550,0,57916.11698350778
8669,64,51,2820,1,143820,1,130192.91382912094
8670,49,54,1164,1,62856,0,68857.50443164591
8671,56,24,2747,2,65928,1,55611.18063150521
8672,39,48,1028,2,49344,0,69072.9558976515
8673,35,44,3373,2,148412,1,120098.85807818372
8674,65,33,2873,1,94809,0,138186.60126937059
8675,63,41,1918,1,78638,0,110409.66100903081
8676,49,49,2632,0,128968,0,171118.0505321825
8677,44,10,1428,2,14280,0,21245.575620528103
8678,45,18,2610,0,46980,0,39353.9244255377
8679,35,19,3978,1,75582,0,94410.83472875394
8680,56,7,2040,2,14280,1,19913.623696355276
8681,66,57,697,0,39729,0,35304.459439649654
8682,46,19,736,1,13984,0,16911.4453111709
8683,35,24,3505,0,84120,0,90491.69767157706
8684,61,15,1364,2,20460,0,22609.915917357073
8685,25,41,2171,0,89011,0,128066.07695495705
8686,48,42,3727,0,156534,0,184249.28628211346
8687,51,23,499,1,11477,1,9930.857942090885
8688,24,52,2586,2,134472,1,195798.13333044562
8689,53,52,4598,0,239096,0,222275.07502583423
8690,35,4,4163,1,16652,0,23726.531787524968
8691,55,38,4887,2,185706,0,274778.8624009145
8692,26,4,4371,1,17484,0,24730.877144131122
8693,26,5,4059,2,20295,0,25855.701014442428
8694,63,41,1113,1,45633,0,60257.750135790964
8695,25,44,3895,1,171380,0,221064.27376548262
8696,68,23,1120,1,25760,0,28912.17576180249
8697,52,40,1723,0,68920,0,68375.1049111428
8698,35,53,1949,0,103297,0,103245.54889702606
8699,22,37,3817,1,141229,0,185266.67411710595
8700,31,11,2900,2,31900,0,39499.39389099789
8701,45,55,1205,1,66275,0,80154.23254591363
8702,47,11,1901,0,20911,0,26281.49238688596
8703,21,13,3502,2,45526,1,61111.842707958655
8704,56,14,1003,0,14042,0,18589.34218641681
8705,37,8,3566,1,28528,0,24927.12406511195
8706,42,25,3092,0,77300,0,81483.82653963032
8707,45,18,3698,0,66564,1,65550.69594502712
8708,29,51,3362,0,171462,0,201770.83425159348
8709,19,44,314,1,13816,0,11646.767215832013
8710,60,44,3529,0,155276,0,207095.45720691257
8711,31,18,4668,1,84024,0,73484.79688445538
8712,39,10,2337,1,23370,0,23135.8657418718
8713,48,7,230,0,1610,1,2170.1496763841205
8714,40,50,2005,2,100250,0,83818.22180132037
8715,65,44,3769,0,165836,0,209308.37308353602
8716,37,14,1636,0,22904,0,33145.17523602504
8717,55,15,4985,0,74775,0,92148.70744615178
8718,21,16,3628,2,58048,1,75396.23928007396
8719,32,2,656,2,1312,1,1777.217895724707
8720,41,30,648,1,19440,0,18576.32795230915
8721,42,30,267,2,8010,0,9665.464688296443
8722,18,18,4289,2,77202,1,78463.45761367386
8723,24,31,2062,0,63922,0,62301.37054158798
8724,48,44,2002,1,88088,0,82337.57048443942
8725,29,48,4762,1,228576,1,276531.5718264027
8726,59,13,3631,2,47203,0,64015.40337038348
8727,22,20,327,2,6540,0,9241.820135854703
8728,61,49,4025,0,197225,0,216949.50425947979
8729,67,50,1467,2,73350,1,77826.49916516317
8730,59,35,4210,2,147350,0,188772.27041716545
8731,55,23,1242,1,28566,0,38457.019471927975
8732,29,42,3938,2,165396,0,161645.4035057874
8733,56,33,567,0,18711,1,18862.626814130897
8734,35,38,2804,1,106552,0,125025.48745952043
8735,19,35,2840,1,99400,0,110440.35615990328
8736,27,51,258,2,13158,0,17027.128494119876
8737,32,36,4456,0,160416,0,184982.02502000317
8738,47,20,302,1,6040,0,5303.84101899508
8739,61,55,4707,0,258885,1,237181.9549829029
8740,34,3,985,0,2955,0,4229.598443442993
8741,21,8,4478,2,35824,0,34361.62331516716
8742,24,40,4145,0,165800,0,138452.99176996152
8743,58,59,2646,1,156114,0,204824.40783871632
8744,48,32,1156,2,36992,0,47305.658163170665
8745,68,29,2902,1,84158,0,102677.23830456664
8746,56,7,636,0,4452,0,5126.8310797739805
8747,51,2,2565,0,5130,0,7585.76305138213
8748,23,21,4901,2,102921,0,90970.0818097562
8749,67,6,696,2,4176,0,4832.107846032448
8750,55,28,1566,1,43848,0,52390.96987689214
8751,62,48,3065,1,147120,0,120012.41070653236
8752,68,42,2051,0,86142,0,93756.49602024673
8753,51,36,1222,2,43992,0,59299.521770067964
8754,61,32,3330,0,106560,0,120388.19835108083
8755,32,45,3044,0,136980,0,193510.94943665186
8756,31,42,1689,1,70938,0,88768.9226412621
8757,23,53,2534,1,134302,0,179462.35759383836
8758,67,46,4632,1,213072,0,290446.13395599456
8759,54,9,3589,2,32301,1,41430.88306390902
8760,67,11,402,1,4422,0,5857.232895045567
8761,49,23,430,2,9890,0,12725.634867182498
8762,20,50,3834,0,191700,0,227226.73040499171
8763,20,11,3328,2,36608,0,43804.14716316233
8764,39,49,2891,1,141659,1,132156.42189648264
8765,39,2,3691,2,7382,0,10181.30949456294
8766,27,3,3162,2,9486,0,9661.454190908164
8767,68,11,2527,1,27797,0,32661.914685322165
8768,20,50,4761,1,238050,0,232023.02404775115
8769,29,59,2984,0,176056,0,226602.6433330682
8770,46,35,1003,2,35105,0,52047.314246491944
8771,65,58,4561,0,264538,0,360130.9660552091
8772,34,15,3923,0,58845,0,72577.47154217171
8773,24,43,3101,2,133343,0,159645.51661014106
8774,30,11,375,0,4125,0,4714.214505606583
8775,19,31,1644,2,50964,0,48083.51483388009
8776,21,28,4203,0,117684,0,122815.85045886674
8777,27,28,3732,0,104496,0,113323.38862222296
8778,56,32,4549,2,145568,0,212703.72176051934
8779,41,25,1743,1,43575,0,47841.341005233466
8780,34,20,2354,2,47080,0,56982.48933265453
8781,69,28,2305,1,64540,0,93305.29589575806
8782,23,25,3613,2,90325,0,105038.8056998917
8783,36,11,3561,2,39171,0,38231.47752893787
8784,22,19,4379,1,83201,1,88750.86235254667
8785,49,28,1340,1,37520,0,39879.16156069189
8786,27,1,1961,2,1961,0,2549.8928010666477
8787,26,59,2140,2,126260,0,127179.74239951801
8788,44,5,2006,2,10030,0,13151.356104455728
8789,30,10,3373,1,33730,0,47979.90967035748
8790,36,42,856,2,35952,0,37219.347841991956
8791,38,46,2703,1,124338,0,111250.0292056509
8792,41,34,858,0,29172,0,36377.135268520076
8793,55,36,3038,1,109368,0,115120.55198291494
8794,21,2,4436,0,8872,0,10413.867692434686
8795,41,18,2653,2,47754,0,59401.96190800814
8796,52,13,1254,2,16302,0,17694.517831856687
8797,20,51,3241,1,165291,0,239223.36944158323
8798,21,5,4203,0,21015,0,22690.53137017473
8799,54,20,2538,2,50760,0,51529.624595492714
8800,57,2,310,2,620,0,880.3830459569172
8801,65,11,1918,0,21098,1,18891.385632586414
8802,52,30,4491,2,134730,0,119498.2682826978
8803,48,32,325,2,10400,1,15131.882951368956
8804,61,32,461,1,14752,0,13959.491431459814
8805,42,58,3134,2,181772,0,164304.83461216072
8806,57,50,2402,0,120100,0,141071.59931892343
8807,30,38,1804,2,68552,0,57086.81005495382
8808,21,55,4403,1,242165,0,298834.1528558327
8809,63,28,2282,2,63896,0,71375.12640347102
8810,31,10,4142,0,41420,0,51704.10449624078
8811,30,22,854,2,18788,0,18764.62458050132
8812,44,55,2663,0,146465,1,210005.99151223243
8813,23,17,484,1,8228,0,8140.836673012901
8814,34,22,2765,2,60830,0,75812.14187510055
8815,53,43,4001,2,172043,0,251451.9060802699
8816,57,19,226,1,4294,1,4639.952558896228
8817,66,17,2474,0,42058,0,38398.89384885833
8818,52,24,4067,0,97608,0,82758.6736961616
8819,34,36,4172,2,150192,0,221399.9192835696
8820,58,32,1791,0,57312,0,76488.08169569923
8821,19,58,3581,0,207698,0,299763.5534808072
8822,30,56,1328,2,74368,1,95873.97154817221
8823,69,58,4313,0,250154,0,260088.60418188907
8824,19,46,2336,0,107456,0,95218.00918440107
8825,69,59,356,2,21004,1,30466.61289054848
8826,45,52,1489,2,77428,0,88479.55634427935
8827,60,36,2381,0,85716,0,92363.8155874529
8828,43,28,2711,2,75908,0,91427.72784917755
8829,39,14,1971,0,27594,0,24133.478540898246
8830,64,58,1355,0,78590,0,79882.22971524848
8831,60,36,2988,0,107568,0,134084.93996183493
8832,20,6,3176,0,19056,0,16580.360006047365
8833,52,9,3699,2,33291,1,29784.456682089964
8834,29,21,3113,2,65373,0,75663.46230745722
8835,41,12,403,1,4836,0,5979.327058199613
8836,22,58,2022,2,117276,0,109172.36843407083
8837,37,30,1559,1,46770,0,38499.15784743835
8838,56,31,2744,0,85064,1,125116.96495641794
8839,56,40,641,2,25640,0,21005.43822367613
8840,30,56,1515,0,84840,1,67993.86664182784
8841,58,4,4237,1,16948,0,17394.38317235023
8842,62,31,1348,2,41788,0,39937.51111175541
8843,29,27,1398,2,37746,1,45352.21357663135
8844,30,58,3116,2,180728,0,257708.40732561433
8845,27,57,4085,2,232845,0,264692.46119239257
8846,50,25,4375,0,109375,1,146705.8738000493
8847,57,5,3059,2,15295,0,21970.639287474878
8848,33,6,3162,1,18972,0,17692.90315975188
8849,62,5,1567,2,7835,1,8946.141054936143
8850,52,51,4865,1,248115,0,310007.03856530716
8851,20,27,3109,1,83943,0,86655.89224852323
8852,22,8,2416,0,19328,0,25470.950160829
8853,43,9,3605,2,32445,0,41974.761059750475
8854,28,15,3259,1,48885,0,53517.635856519504
8855,24,36,2483,2,89388,0,77013.80707777404
8856,27,57,4694,0,267558,0,216213.12439972244
8857,59,41,1020,0,41820,1,44268.33908269674
8858,69,7,3260,2,22820,0,19566.967731908513
8859,51,32,2724,1,87168,0,117427.24762590439
8860,20,8,2832,0,22656,0,23426.93946201942
8861,25,47,2862,1,134514,0,170330.88042889102
8862,48,51,3025,1,154275,0,160826.33278604478
8863,28,15,4653,2,69795,0,94722.76526175806
8864,62,37,3329,0,123173,0,175138.30271230382
8865,24,19,4214,2,80066,0,110992.28551240938
8866,62,39,4816,2,187824,0,213956.23387666637
8867,19,6,4688,2,28128,0,24155.373637382418
8868,23,59,1866,1,110094,0,116721.41373685529
8869,58,19,3600,2,68400,1,75042.95302647936
8870,49,57,3782,0,215574,0,317363.2586955219
8871,37,28,2400,1,67200,0,80360.99323694178
8872,51,17,1092,2,18564,0,23178.86862724268
8873,67,42,4150,0,174300,0,234852.25691806304
8874,33,19,1183,2,22477,0,26921.64079884075
8875,42,31,782,2,24242,1,29549.52472706596
8876,29,11,4315,2,47465,0,46123.13873034093
8877,24,15,2840,1,42600,0,35835.40223747724
8878,56,10,2173,2,21730,1,28357.00060712754
8879,34,43,3617,0,155531,0,216822.5457649619
8880,62,23,4314,2,99222,0,107993.23753291841
8881,28,3,2615,2,7845,0,9290.363720012545
8882,23,3,1088,1,3264,0,3313.2852874166156
8883,40,18,2083,2,37494,0,41811.599651982986
8884,44,25,4022,0,100550,0,95142.70338326445
8885,63,43,346,0,14878,0,19816.317151689927
8886,23,20,1916,2,38320,1,43851.041795279154
8887,55,58,2677,0,155266,0,183681.16657360998
8888,19,29,1663,0,48227,0,39833.652725212814
8889,39,22,2445,2,53790,0,66467.16666502142
8890,37,50,1510,0,75500,1,71110.35966461168
8891,42,57,4860,0,277020,0,295961.5890673698
8892,32,15,568,2,8520,0,9277.436435371601
8893,66,39,1463,1,57057,0,63567.9350704146
8894,46,10,3049,1,30490,0,29246.174852876393
8895,25,21,2947,2,61887,0,86337.1400338838
8896,54,55,2765,1,152075,0,167205.71816788384
8897,66,52,2018,1,104936,0,128913.25903254292
8898,69,29,2087,1,60523,0,74428.53945461696
8899,50,32,3983,1,127456,0,156119.48706413468
8900,39,10,259,2,2590,1,3086.0435502256196
8901,67,13,744,1,9672,1,13307.105366051925
8902,64,47,3264,1,153408,0,209989.85149993014
8903,22,23,1430,2,32890,0,35915.91949508167
8904,56,50,758,2,37900,0,47188.99565690539
8905,35,23,1712,1,39376,0,34335.10303273797
8906,55,31,869,0,26939,0,23262.92762590976
8907,54,4,457,2,1828,0,2076.5010325050066
8908,47,52,1270,2,66040,1,94446.63160325916
8909,68,49,1250,1,61250,0,76868.73724570345
8910,48,3,4238,0,12714,0,16127.09231827906
8911,27,21,4222,2,88662,0,80715.34183691493
8912,32,53,344,2,18232,0,20370.85263953663
8913,59,2,2834,2,5668,0,6124.578153320477
8914,65,4,2769,0,11076,0,14931.387718054608
8915,61,1,1000,2,1000,0,896.4768677405876
8916,35,15,1685,2,25275,0,29759.636897200256
8917,40,57,3948,0,225036,1,323589.6277093084
8918,50,33,2629,2,86757,0,123604.59985260115
8919,33,6,3023,0,18138,1,25332.183347622908
8920,55,7,872,0,6104,0,6485.437245114578
8921,52,19,4174,0,79306,1,115689.25196116303
8922,51,44,3689,1,162316,0,221352.01015448823
8923,45,1,4622,2,4622,1,6451.382624272019
8924,19,39,1614,2,62946,0,91438.35935630645
8925,47,19,3568,2,67792,0,98698.43285895685
8926,30,45,4925,0,221625,0,214543.07823774684
8927,58,26,4094,1,106444,0,94669.31355468613
8928,33,44,4046,0,178024,0,228513.82466803788
8929,22,12,2228,2,26736,1,31929.46184125545
8930,45,22,1394,0,30668,0,31563.461252304067
8931,56,13,2224,1,28912,0,36981.76289795595
8932,62,28,1557,2,43596,0,36768.77110442545
8933,37,14,3010,0,42140,0,35104.55091999557
8934,41,22,768,1,16896,0,17707.30214147106
8935,44,30,2145,0,64350,0,60211.82115250169
8936,47,44,546,0,24024,1,31303.013394043694
8937,62,20,607,2,12140,0,17768.28957854382
8938,44,44,4428,1,194832,1,246099.93458410207
8939,43,27,3953,0,106731,0,134304.85320152438
8940,24,38,813,1,30894,1,24857.834551657223
8941,59,59,305,2,17995,0,20848.896874329304
